NFL Week 1 Point Spreads 2016 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
STL 10 @ ARI 34,12/7/08,14,15,ARI,-14,-15,ARI
DAL 13 @ PIT 20,12/7/08,3,4,PIT,-3,-4,PIT
WAS 10 @ BAL 24,12/7/08,5,6,BAL,-5,-6,BAL
TB 23 @ CAR 38,12/8/08,3,3,CAR,-3,-3,CAR
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 14 Point Spreads 2007 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
CHI 16 @ WAS 24,12/6/07,3,3,WAS,-3,-3,WAS
CAR 6 @ JAC 37,12/9/07,11,11,JAC,-11,-11,JAC
DAL 28 @ DET 27,12/9/07,-11,-11,DET,11,11,DET
MIA 17 @ BUF 38,12/9/07,7,7,BUF,-7,-7,BUF
NYG 16 @ PHI 13,12/9/07,3,3,NYG,-3,-3,NYG
OAK 7 @ GB 38,12/9/07,12,10,GB,-12,-10,GB
SD 23 @ TEN 17,12/9/07,0,-2,SD,0,2,SD
STL 10 @ CIN 19,12/9/07,7.5,10,CIN,-7.5,-10,STL
TB 14 @ HOU 28,12/9/07,-3,-3,HOU,3,3,HOU
ARI 21 @ SEA 42,12/9/07,7,8,SEA,-7,-8,SEA
MIN 27 @ SF 7,12/9/07,-8,-8,MIN,8,8,MIN
PIT 13 @ NE 34,12/9/07,14,11,NE,-14,-11,NE
CLE 24 @ NYJ 18,12/9/07,-3.5,-3,CLE,3.5,3,CLE
KC 7 @ DEN 41,12/9/07,7.5,8,DEN,-7.5,-8,DEN
IND 44 @ BAL 20,12/9/07,-10.5,-9,IND,10.5,9,IND
NO 34 @ ATL 14,12/10/07,-5,-4,NO,5,4,NO
,,,,,,,
NFL Week 15 Point Spreads 2016 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
LA 3 @ SEA 24,12/15/16,14,15,SEA,-14,-15,SEA
MIA 34 @ NYJ 13,12/17/16,-3,-2.5,MIA,3,2.5,MIA
GB 30 @ CHI 27,12/17/16,-6.5,-4.5,CHI,6.5,4.5,CHI
TEN 19 @ KC 17,12/17/16,5,6,TEN,-5,-6,TEN
DET 6 @ NYG 17,12/17/16,4,4,NYG,-4,-4,NYG
CLE 13 @ BUF 33,12/17/16,10.5,10.5,BUF,-10.5,-10.5,BUF
IND 34 @ MIN 6,12/17/16,3.5,5,IND,-3.5,-5,IND
PHI 26 @ BAL 27,12/17/16,5.5,5,PHI,-5.5,-5,PHI
TB 20 @ DAL 26,12/17/16,7,7,TB,-7,-7,TB
JAC 20 @ HOU 21,12/17/16,5,3.5,JAC,-5,-3.5,JAC
NO 48 @ ARI 41,12/17/16,2.5,3,NO,-2.5,-3,NO
SF 13 @ ATL 41,12/17/16,13,13.5,ATL,-13,-13.5,ATL
NE 16 @ DEN 3,12/17/16,-3,-3,NE,3,3,NE
OAK 19 @ SD 16,12/17/16,-3,-2.5,PUSH,3,2.5,OAK
PIT 24 @ CIN 20,12/17/16,-3,-3,PIT,3,3,PIT
CAR 26 @ WAS 15,12/19/16,4.5,7,CAR,-4.5,-7,CAR
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2015 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
TB 23 @ STL 31,12/17/15,-1,1,STL,1,-1,STL
NYJ 19 @ DAL 16,12/19/15,-3,-3,PUSH,3,3,PUSH
CAR 38 @ NYG 35,12/20/15,-3.5,-4.5,NYG,3.5,4.5,NYG
TEN 16 @ NE 33,12/20/15,14,14.5,NE,-14,-14.5,NE
KC 34 @ BAL 14,12/20/15,-7,-6.5,KC,7,6.5,KC
ATL 23 @ JAC 17,12/20/15,3.5,2,ATL,-3.5,-2,ATL
CHI 17 @ MIN 38,12/20/15,5,4,MIN,-5,-4,MIN
HOU 16 @ IND 10,12/20/15,0,2.5,HOU,0,-2.5,HOU
ARI 40 @ PHI 17,12/20/15,-3.5,-3.5,ARI,3.5,3.5,ARI
BUF 25 @ WAS 35,12/20/15,1,-2.5,WAS,-1,2.5,WAS
CLE 13 @ SEA 30,12/20/15,14,14.5,SEA,-14,-14.5,SEA
GB 30 @ OAK 20,12/20/15,-2.5,-4,GB,2.5,4,GB
DEN 27 @ PIT 34,12/20/15,6.5,7.5,PIT,-6.5,-7.5,DEN
MIA 14 @ SD 30,12/20/15,0,1,SD,0,-1,SD
CIN 24 @ SF 14,12/20/15,-4.5,-7,CIN,4.5,7,CIN
DET 35 @ NO 27,12/21/15,3,2.5,DET,-3,-2.5,DET
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2014 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
ARI 12 @ STL 6,12/11/14,2.5,6,ARI,-2.5,-6,ARI
PIT 27 @ ATL 20,12/14/14,1,-3,PIT,-1,3,PIT
WAS 13 @ NYG 24,12/14/14,6,7,NYG,-6,-7,NYG
MIA 13 @ NE 41,12/14/14,8,9.5,NE,-8,-9.5,NE
OAK 13 @ KC 31,12/14/14,10.5,11,KC,-10.5,-11,KC
HOU 10 @ IND 17,12/14/14,6.5,7,IND,-6.5,-7,PUSH
JAC 12 @ BAL 20,12/14/14,13.5,14,JAC,-13.5,-14,JAC
GB 13 @ BUF 21,12/14/14,-5.5,-3.5,BUF,5.5,3.5,BUF
TB 17 @ CAR 19,12/14/14,5.5,3.5,TB,-5.5,-3.5,TB
CIN 30 @ CLE 0,12/14/14,-1,2.5,CIN,1,-2.5,CIN
MIN 14 @ DET 16,12/14/14,7.5,8,MIN,-7.5,-8,MIN
NYJ 16 @ TEN 11,12/14/14,-1,-3.5,NYJ,1,3.5,NYJ
DEN 22 @ SD 10,12/14/14,-3.5,-4,DEN,3.5,4,DEN
SF 7 @ SEA 17,12/14/14,10,10,PUSH,-10,-10,PUSH
DAL 38 @ PHI 27,12/14/14,3.5,3.5,DAL,-3.5,-3.5,DAL
NO 31 @ CHI 15,12/15/14,-3,-3,NO,3,3,NO
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2013 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
SD 27 @ DEN 20,12/12/13,10.5,10,SD,-10.5,-10,SD
WAS 26 @ ATL 27,12/15/13,3.5,5.5,WAS,-3.5,-5.5,WAS
ARI 37 @ TEN 34,12/15/13,-3,-3,PUSH,3,3,PUSH
SF 33 @ TB 14,12/15/13,-5.5,-4.5,SF,5.5,4.5,SF
NO 16 @ STL 27,12/15/13,-5.5,-6.5,STL,5.5,6.5,STL
SEA 23 @ NYG 0,12/15/13,-7,-9.5,SEA,7,9.5,SEA
CHI 38 @ CLE 31,12/15/13,0,1,CHI,0,-1,CHI
HOU 3 @ IND 25,12/15/13,6,6,IND,-6,-6,IND
BUF 27 @ JAC 20,12/15/13,-2,-4,BUF,2,4,BUF
NE 20 @ MIA 24,12/15/13,-2.5,2.5,MIA,2.5,-2.5,MIA
PHI 30 @ MIN 48,12/15/13,-4,-6.5,MIN,4,6.5,MIN
KC 56 @ OAK 31,12/15/13,-3.5,-6.5,KC,3.5,6.5,KC
NYJ 20 @ CAR 30,12/15/13,11,10,NYJ,-11,-10,PUSH
GB 37 @ DAL 36,12/15/13,6.5,4,GB,-6.5,-4,GB
CIN 20 @ PIT 30,12/15/13,-2.5,-2,PIT,2.5,2,PIT
BAL 18 @ DET 16,12/16/13,6,4.5,BAL,-6,-4.5,BAL
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2012 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
CIN 34 @ PHI 13,12/13/12,-3,-4.5,CIN,3,4.5,CIN
NYG 0 @ ATL 34,12/16/12,0,1,ATL,0,-1,ATL
MIN 36 @ STL 22,12/16/12,3,1,MIN,-3,-1,MIN
TB 0 @ NO 41,12/16/12,3,3.5,NO,-3,-3.5,NO
JAC 3 @ MIA 24,12/16/12,7,7.5,MIA,-7,-7.5,MIA
IND 17 @ HOU 29,12/16/12,9.5,10.5,HOU,-9.5,-10.5,HOU
WAS 38 @ CLE 21,12/16/12,-1,4,WAS,1,-4,WAS
GB 21 @ CHI 13,12/16/12,-3,-3,GB,3,3,GB
DEN 34 @ BAL 17,12/16/12,-1,-3,DEN,1,3,DEN
CAR 31 @ SD 7,12/16/12,3,3,CAR,-3,-3,CAR
SEA 50 @ BUF 17,12/16/12,-4,-4.5,SEA,4,4.5,SEA
DET 10 @ ARI 38,12/16/12,-6,-5.5,ARI,6,5.5,ARI
KC 0 @ OAK 15,12/16/12,1,4.5,OAK,-1,-4.5,OAK
PIT 24 @ DAL 27,12/16/12,0,-1,DAL,0,1,DAL
SF 41 @ NE 34,12/16/12,3,4,SF,-3,-4,SF
NYJ 10 @ TEN 14,12/17/12,1,1,TEN,-1,-1,TEN
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2011 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
JAC 14 @ ATL 41,12/15/11,11,13.5,ATL,-11,-13.5,ATL
DAL 31 @ TB 15,12/17/11,-6,-7,DAL,6,7,DAL
CIN 20 @ STL 13,12/18/11,-6.5,-7,CIN,6.5,7,PUSH
MIA 30 @ BUF 23,12/18/11,1,-1,MIA,-1,1,MIA
WAS 23 @ NYG 10,12/18/11,7,5.5,WAS,-7,-5.5,WAS
TEN 13 @ IND 27,12/18/11,-6.5,-6.5,IND,6.5,6.5,IND
SEA 38 @ CHI 14,12/18/11,4,3.5,SEA,-4,-3.5,SEA
GB 14 @ KC 19,12/18/11,-14,-11,KC,14,11,KC
CAR 28 @ HOU 13,12/18/11,6.5,4.5,CAR,-6.5,-4.5,CAR
NO 42 @ MIN 20,12/18/11,-7,-7,NO,7,7,NO
DET 28 @ OAK 27,12/18/11,1,-1,DET,-1,1,PUSH
CLE 17 @ ARI 20,12/18/11,6.5,6,CLE,-6.5,-6,CLE
NYJ 19 @ PHI 45,12/18/11,2,3,PHI,-2,-3,PHI
NE 41 @ DEN 23,12/18/11,-5,-7,NE,5,7,NE
BAL 14 @ SD 34,12/18/11,-1,-1,SD,1,1,SD
PIT 3 @ SF 20,12/19/11,1,3,SF,-1,-3,SF
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2010 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
SF 7 @ SD 34,12/16/10,10,10,SD,-10,-10,SD
KC 27 @ STL 13,12/19/10,0,3,KC,0,-3,KC
HOU 17 @ TEN 31,12/19/10,0,2,TEN,0,-2,TEN
JAC 24 @ IND 34,12/19/10,5,4,IND,-5,-4,IND
ARI 12 @ CAR 19,12/19/10,1,3,CAR,-1,-3,CAR
CLE 17 @ CIN 19,12/19/10,0,0,CIN,0,0,CIN
BUF 17 @ MIA 14,12/19/10,5.5,6,BUF,-5.5,-6,BUF
PHI 38 @ NYG 31,12/19/10,2.5,3,PHI,-2.5,-3,PHI
WAS 30 @ DAL 33,12/19/10,5.5,10,WAS,-5.5,-10,WAS
DET 23 @ TB 20,12/19/10,5.5,4,DET,-5.5,-4,DET
NO 24 @ BAL 30,12/19/10,1.5,2,BAL,-1.5,-2,BAL
ATL 34 @ SEA 18,12/19/10,-7,-6,ATL,7,6,ATL
NYJ 22 @ PIT 17,12/19/10,7,3,NYJ,-7,-3,NYJ
DEN 23 @ OAK 39,12/19/10,7,7,OAK,-7,-7,OAK
GB 27 @ NE 31,12/19/10,14.5,14,GB,-14.5,-14,GB
CHI 40 @ MIN 14,12/20/10,-9,-6,CHI,9,6,CHI
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2009 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
IND 35 @ JAC 31,12/17/09,-3,-3,IND,3,3,IND
DAL 24 @ NO 17,12/19/09,8,7,DAL,-8,-7,DAL
MIA 24 @ TEN 27,12/20/09,3.5,5,MIA,-3.5,-5,MIA
NE 17 @ BUF 10,12/20/09,-8,-7,BUF,8,7,PUSH
ARI 31 @ DET 24,12/20/09,-11.5,-14,DET,11.5,14,DET
ATL 10 @ NYJ 7,12/20/09,5.5,5,ATL,-5.5,-5,ATL
CLE 41 @ KC 34,12/20/09,1,3,CLE,-1,-3,CLE
HOU 16 @ STL 13,12/20/09,-13.5,-14,STL,13.5,14,STL
CIN 24 @ SD 27,12/20/09,7.5,7,CIN,-7.5,-7,CIN
OAK 20 @ DEN 19,12/20/09,13,14,OAK,-13,-14,OAK
GB 36 @ PIT 37,12/20/09,1,3,PUSH,-1,-3,GB
SF 13 @ PHI 27,12/20/09,10,7,PHI,-10,-7,PHI
CHI 7 @ BAL 31,12/20/09,11,11,BAL,-11,-11,BAL
TB 24 @ SEA 7,12/20/09,8,7,TB,-8,-7,TB
MIN 7 @ CAR 26,12/20/09,-8,-9,CAR,8,9,CAR
NYG 45 @ WAS 12,12/21/09,-2.5,-3,NYG,2.5,3,NYG
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2008 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
NO 24 @ CHI 27,12/11/08,3,3,PUSH,-3,-3,PUSH
GB 16 @ JAC 20,12/14/08,-1,-3,JAC,1,3,JAC
DET 21 @ IND 31,12/14/08,17,17,DET,-17,-17,DET
WAS 13 @ CIN 20,12/14/08,-6.5,-7,CIN,6.5,7,CIN
TB 10 @ ATL 13,12/14/08,2.5,6,ATL,-2.5,-6,TB
SF 9 @ MIA 14,12/14/08,7,6,SF,-7,-6,SF
SEA 23 @ STL 20,12/14/08,-2.5,-2,SEA,2.5,2,SEA
BUF 27 @ NYJ 31,12/14/08,7.5,8,BUF,-7.5,-8,BUF
TEN 12 @ HOU 13,12/14/08,-3,-3,HOU,3,3,HOU
SD 22 @ KC 21,12/14/08,-4.5,-6,KC,4.5,6,KC
MIN 35 @ ARI 14,12/14/08,3,5,MIN,-3,-5,MIN
PIT 13 @ BAL 9,12/14/08,1,3,PIT,-1,-3,PIT
DEN 10 @ CAR 30,12/14/08,9,7,CAR,-9,-7,CAR
NE 49 @ OAK 26,12/14/08,-7.5,-7,NE,7.5,7,NE
NYG 8 @ DAL 20,12/14/08,2.5,3,DAL,-2.5,-3,DAL
CLE 10 @ PHI 30,12/15/08,15,15,PHI,-15,-15,PHI
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 15 Point Spreads 2007 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
DEN 13 @ HOU 31,12/13/07,1.5,-3,HOU,-1.5,3,HOU
CIN 13 @ SF 20,12/15/07,-8.5,-9,SF,8.5,9,SF
ARI 24 @ NO 31,12/16/07,3.5,4,NO,-3.5,-4,NO
ATL 3 @ TB 37,12/16/07,13,13,TB,-13,-13,TB
BAL 16 @ MIA 22,12/16/07,-3,-3,MIA,3,3,MIA
BUF 0 @ CLE 8,12/16/07,5.5,4,CLE,-5.5,-4,CLE
GB 33 @ STL 14,12/16/07,-9,-7,GB,9,7,GB
JAC 29 @ PIT 22,12/16/07,3.5,3,JAC,-3.5,-3,JAC
NYJ 10 @ NE 20,12/16/07,24.5,21,NYJ,-24.5,-21,NYJ
SEA 10 @ CAR 13,12/16/07,-8,-7,CAR,8,7,CAR
TEN 26 @ KC 17,12/16/07,-4,-4,TEN,4,4,TEN
IND 21 @ OAK 14,12/16/07,-12,-10,OAK,12,10,OAK
DET 14 @ SD 51,12/16/07,12,10,SD,-12,-10,SD
PHI 10 @ DAL 6,12/16/07,11,10,PHI,-11,-10,PHI
WAS 22 @ NYG 10,12/16/07,4,6,WAS,-4,-6,WAS
CHI 13 @ MIN 20,12/17/07,10,11,CHI,-10,-11,CHI
,,,,,,,
NFL Week 16 Point Spreads 2016 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
NYG 19 @ PHI 24,12/24/16,-3,2,PHI,3,-2,PHI
MIA 34 @ BUF 31,12/24/16,3.5,4.5,MIA,-3.5,-4.5,MIA
TB 24 @ NO 31,12/24/16,3,3,NO,-3,-3,NO
NYJ 3 @ NE 41,12/24/16,16.5,17,NE,-16.5,-17,NE
TEN 17 @ JAC 38,12/24/16,-3.5,-4,JAC,3.5,4,JAC
MIN 25 @ GB 38,12/24/16,7,6,GB,-7,-6,GB
SD 17 @ CLE 20,12/24/16,-6,-4.5,CLE,6,4.5,CLE
WAS 41 @ CHI 21,12/24/16,-3,-3,WAS,3,3,WAS
ATL 33 @ CAR 16,12/24/16,-2,-3,ATL,2,3,ATL
IND 25 @ OAK 33,12/24/16,4,3.5,OAK,-4,-3.5,OAK
ARI 34 @ SEA 31,12/24/16,7.5,9,ARI,-7.5,-9,ARI
SF 22 @ LA 21,12/24/16,3,6,SF,-3,-6,SF
CIN 10 @ HOU 12,12/25/16,2.5,3,CIN,-2.5,-3,CIN
BAL 27 @ PIT 31,12/25/16,5,5.5,BAL,-5,-5.5,BAL
DEN 10 @ KC 33,12/26/16,4.5,3.5,KC,-4.5,-3.5,KC
DET 21 @ DAL 42,1/1/17,7.5,6.5,DAL,-7.5,-6.5,DAL
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2015 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
SD 23 @ OAK 20,12/24/15,4.5,4,SD,-4.5,-4,SD
WAS 38 @ PHI 24,12/26/15,3.5,3.5,WAS,-3.5,-3.5,WAS
SF 17 @ DET 32,12/27/15,8,8.5,DET,-8,-8.5,DET
CLE 13 @ KC 17,12/27/15,12.5,11.5,CLE,-12.5,-11.5,CLE
HOU 34 @ TEN 6,12/27/15,-5,-3.5,HOU,5,3.5,HOU
JAC 27 @ NO 38,12/27/15,3.5,2.5,NO,-3.5,-2.5,NO
NE 20 @ NYJ 26,12/27/15,-3,-2.5,NYJ,3,2.5,NYJ
CAR 13 @ ATL 20,12/27/15,-7,-7,ATL,7,7,ATL
CHI 26 @ TB 21,12/27/15,2.5,3,CHI,-2.5,-3,CHI
DAL 6 @ BUF 16,12/27/15,6,6.5,BUF,-6,-6.5,BUF
NYG 17 @ MIN 49,12/27/15,6.5,7,MIN,-6.5,-7,MIN
IND 18 @ MIA 12,12/27/15,1,2.5,IND,-1,-2.5,IND
STL 23 @ SEA 17,12/27/15,13.5,11,STL,-13.5,-11,STL
GB 8 @ ARI 38,12/27/15,4.5,6,ARI,-4.5,-6,ARI
PIT 17 @ BAL 20,12/27/15,-10,-11,BAL,10,11,BAL
CIN 17 @ DEN 20,12/28/15,3.5,3.5,CIN,-3.5,-3.5,CIN
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2014 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
TEN 13 @ JAC 21,12/18/14,3,4,JAC,-3,-4,JAC
SD 38 @ SF 35,12/20/14,2.5,2,SD,-2.5,-2,SD
PHI 24 @ WAS 27,12/20/14,-8,-7,WAS,8,7,WAS
MIN 35 @ MIA 37,12/21/14,7,4.5,MIN,-7,-4.5,MIN
BAL 13 @ HOU 25,12/21/14,-3.5,-6,HOU,3.5,6,HOU
DET 20 @ CHI 14,12/21/14,-7,-10,CHI,7,10,CHI
CLE 13 @ CAR 17,12/21/14,3,6,CAR,-3,-6,CLE
ATL 30 @ NO 14,12/21/14,5.5,6,ATL,-5.5,-6,ATL
GB 20 @ TB 3,12/21/14,-10.5,-11.5,GB,10.5,11.5,GB
KC 12 @ PIT 20,12/21/14,3.5,2.5,PIT,-3.5,-2.5,PIT
NE 17 @ NYJ 16,12/21/14,-10,-10,NYJ,10,10,NYJ
NYG 37 @ STL 27,12/21/14,4.5,7,NYG,-4.5,-7,NYG
BUF 24 @ OAK 26,12/21/14,-5.5,-7,OAK,5.5,7,OAK
IND 7 @ DAL 42,12/21/14,3,3.5,DAL,-3,-3.5,DAL
SEA 35 @ ARI 6,12/21/14,-7.5,-9.5,SEA,7.5,9.5,SEA
DEN 28 @ CIN 37,12/22/14,-3.5,-3.5,CIN,3.5,3.5,CIN
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2013 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
MIA 0 @ BUF 19,12/22/13,-2.5,1,BUF,2.5,-1,BUF
NO 13 @ CAR 17,12/22/13,3,3.5,CAR,-3,-3.5,CAR
DAL 24 @ WAS 23,12/22/13,-2.5,-3,WAS,2.5,3,WAS
TB 13 @ STL 23,12/22/13,5.5,3.5,STL,-5.5,-3.5,STL
CHI 11 @ PHI 54,12/22/13,3.5,2.5,PHI,-3.5,-2.5,PHI
CLE 13 @ NYJ 24,12/22/13,0,2.5,NYJ,0,-2.5,NYJ
IND 23 @ KC 7,12/22/13,6.5,7.5,IND,-6.5,-7.5,IND
MIN 14 @ CIN 42,12/22/13,7.5,7.5,CIN,-7.5,-7.5,CIN
DEN 37 @ HOU 13,12/22/13,-10,-9,DEN,10,9,DEN
TEN 20 @ JAC 16,12/22/13,-5.5,-4,JAC,5.5,4,PUSH
ARI 17 @ SEA 10,12/22/13,10,8,ARI,-10,-8,ARI
NYG 23 @ DET 20,12/22/13,10,9.5,NYG,-10,-9.5,NYG
OAK 13 @ SD 26,12/22/13,10,10,SD,-10,-10,SD
PIT 38 @ GB 31,12/22/13,2.5,-1,PIT,-2.5,1,PIT
NE 41 @ BAL 7,12/22/13,2.5,-1,NE,-2.5,1,NE
ATL 24 @ SF 34,12/23/13,12,15.5,ATL,-12,-15.5,ATL
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2012 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
ATL 31 @ DET 18,12/22/12,-3,-3.5,ATL,3,3.5,ATL
NYG 14 @ BAL 33,12/23/12,0,-1,BAL,0,1,BAL
STL 28 @ TB 13,12/23/12,3,3,STL,-3,-3,STL
CIN 13 @ PIT 10,12/23/12,4.5,3.5,CIN,-4.5,-3.5,CIN
WAS 27 @ PHI 20,12/23/12,-4,-4,WAS,4,4,WAS
OAK 6 @ CAR 17,12/23/12,9.5,9.5,CAR,-9.5,-9.5,CAR
NO 34 @ DAL 31,12/23/12,3,1,NO,-3,-1,NO
TEN 7 @ GB 55,12/23/12,11,11,GB,-11,-11,GB
MIN 23 @ HOU 6,12/23/12,7,7.5,MIN,-7,-7.5,MIN
NE 23 @ JAC 16,12/23/12,-13.5,-14,JAC,13.5,14,JAC
IND 20 @ KC 13,12/23/12,-5.5,-4.5,IND,5.5,4.5,IND
BUF 10 @ MIA 24,12/23/12,4,5,MIA,-4,-5,MIA
CLE 12 @ DEN 34,12/23/12,11,11,DEN,-11,-11,DEN
CHI 28 @ ARI 13,12/23/12,-5.5,-7,CHI,5.5,7,CHI
SF 13 @ SEA 42,12/23/12,1,2.5,SEA,-1,-2.5,SEA
SD 27 @ NYJ 17,12/23/12,1,3,SD,-1,-3,SD
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2011 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
HOU 16 @ IND 19,12/22/11,-6.5,-7,IND,6.5,7,IND
MIA 24 @ NE 27,12/24/11,10.5,7.5,MIA,-10.5,-7.5,MIA
CLE 14 @ BAL 20,12/24/11,13.5,10.5,CLE,-13.5,-10.5,CLE
ARI 16 @ CIN 23,12/24/11,4.5,3.5,CIN,-4.5,-3.5,CIN
MIN 33 @ WAS 26,12/24/11,6,6,MIN,-6,-6,MIN
DEN 14 @ BUF 40,12/24/11,-3,-3,BUF,3,3,BUF
STL 0 @ PIT 27,12/24/11,16,10,PIT,-16,-10,PIT
NYG 29 @ NYJ 14,12/24/11,3,1.5,NYG,-3,-1.5,NYG
TB 16 @ CAR 48,12/24/11,7,9,CAR,-7,-9,CAR
JAC 17 @ TEN 23,12/24/11,9.5,8.5,JAC,-9.5,-8.5,JAC
OAK 16 @ KC 13,12/24/11,1,3,OAK,-1,-3,OAK
SD 10 @ DET 38,12/24/11,1.5,-1,DET,-1.5,1,DET
PHI 20 @ DAL 7,12/24/11,3,-1.5,PHI,-3,1.5,PHI
SF 19 @ SEA 17,12/24/11,-1.5,-1.5,SF,1.5,1.5,SF
CHI 21 @ GB 35,12/25/11,12.5,13,GB,-12.5,-13,GB
ATL 16 @ NO 45,12/26/11,6.5,7,NO,-6.5,-7,NO
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2010 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
CAR 3 @ PIT 27,12/23/10,14,14,PIT,-14,-14,PIT
DAL 26 @ ARI 27,12/25/10,-5.5,-7,ARI,5.5,7,ARI
DET 34 @ MIA 27,12/26/10,3.5,4,DET,-3.5,-4,DET
WAS 20 @ JAC 17,12/26/10,7,7,WAS,-7,-7,WAS
SF 17 @ STL 25,12/26/10,1,3,STL,-1,-3,STL
NE 34 @ BUF 3,12/26/10,-9,-7,NE,9,7,NE
NYJ 34 @ CHI 38,12/26/10,0,3,CHI,0,-3,CHI
BAL 20 @ CLE 10,12/26/10,-3,-3,BAL,3,3,BAL
TEN 14 @ KC 34,12/26/10,5,4,KC,-5,-4,KC
IND 31 @ OAK 26,12/26/10,-3,-3,IND,3,3,IND
HOU 23 @ DEN 24,12/26/10,-2.5,-2,DEN,2.5,2,DEN
SD 20 @ CIN 34,12/26/10,-8.5,-8,CIN,8.5,8,CIN
SEA 15 @ TB 38,12/26/10,6,6,TB,-6,-6,TB
NYG 17 @ GB 45,12/26/10,3,3,GB,-3,-3,GB
NO 17 @ ATL 14,12/27/10,1,2,NO,-1,-2,NO
MIN 24 @ PHI 14,12/28/10,15,15,MIN,-15,-15,MIN
Showing 1 to 16 of 16 entries,,,,,,,
NFL Week 16 Point Spreads 2009 Opening and Closing NFL Point Spreads,,,,,,,
Road v Home,Date,Road Open Spread,Road Close Spread,Open Result,Home Open Spread,Home Close Spread,Close Result
SD 42 @ TEN 17,12/25/09,2.5,2,SD,-2.5,-2,SD
SEA 10 @ GB 48,12/27/09,15,14,GB,-15,-14,GB
OAK 9 @ CLE 23,12/27/09,3,3,CLE,-3,-3,CLE
KC 10 @ CIN 17,12/27/09,14.5,14,KC,-14.5,-14,KC
